t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref_raw,w_ref,v_meas,w_meas,motor_rpm_mean,motor_current_mean,encoder_pulse_rate_mean,reward
1772700299.5122085,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.004057246429490582,0.0,0.0,0.0,-0.002434347857694349
1772700299.9515395,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.002741128747988917,0.0,0.0,0.0,-0.001502176142144625
1772700300.3661573,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.002655222328822237,0.0,0.0,0.0,-0.0013362018063277864
1772700300.7821994,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.3158584633435847,0.0,0.0,0.0,-0.1892495557732686
1772700301.189268,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.13507218575747187,0.0,0.0,0.0,-0.1126291577888416
1772700301.6012447,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0011750352933616313,0.0,0.0,0.0,-0.01397723269309184
1772700302.0170012,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.006639780254287945,0.0,0.0,0.0,-0.00410137168190893
1772700302.4327037,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.005519559867640322,0.0,0.0,0.0,-0.003975713946012987
1772700302.8423445,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.012179715569244149,0.0,0.0,0.0,-0.006755873354782458
1772700303.2507424,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.01318117238183137,0.0,0.0,0.0,-0.009126674986023237
1772700303.658777,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.06319970460644686,0.0,0.0,0.0,-0.039237940002051254
1772700304.0682275,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0009079063366077864,0.0,0.0,0.0,-0.006864714262609358
1772700304.4750135,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.004761010585173412,0.0,0.0,0.0,-0.002947396984764826
1772700304.8829904,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0016378561853222485,0.0,0.0,0.0,-0.0014588147697106903
1772700305.2933764,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.023502040432702376,0.0,0.0,0.0,-0.0139374386410892
1772700305.703513,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.007416604495417072,0.0,0.0,0.0,-0.0053168458414370665
1772700306.1253924,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0303893848166704,0.0,0.0,0.0,-0.01749197044046053
1772700306.544401,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.00701766327981198,0.0,0.0,0.0,-0.007249536449554228
1772700306.9584012,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0016431985249633606,0.0,0.0,0.0,-0.0013590457379665422
1772700307.3741894,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.008740096730622067,0.0,0.0,0.0,-0.005408377890869577
1772700307.7924597,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.02454009987254211,0.0,0.0,0.0,-0.015598069596587473
