t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref_raw,w_ref,v_meas,w_meas,motor_rpm_mean,motor_current_mean,encoder_pulse_rate_mean,reward
1772153973.6632807,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1772153974.2768893,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00073101057283258,0.0,0.0,0.0,-0.000438606343699548
1772153974.8846016,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.000800570860721123,0.0,0.0,0.0,-0.0004072414591494158
1772153975.4972126,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0005677419992534028,0.0,0.0,0.0,-0.0003071538857734734
1772153976.1148603,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0005213165651645902,0.0,0.0,0.0,-0.0002653008259911764
1772153976.7251222,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.000567964663148688,0.0,0.0,0.0,-0.0002886471413727538
1772153977.332983,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0006621764810509674,0.0,0.0,0.0,-0.00034050942231571166
1772153977.9425182,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0007737764598074609,0.0,0.0,0.0,-0.0003980482277793798
1772153978.5538278,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0007989138130126964,0.0,0.0,0.0,-0.00040197064182687174
1772153979.1689255,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0007287664295635062,0.0,0.0,0.0,-0.00037139795312667213
1772153979.77658,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0007705233351866618,0.0,0.0,0.0,-0.00038943735815564644
1772153980.3876615,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0009469908752424547,0.0,0.0,0.0,-0.0004911421916268066
1772153980.9992907,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.000765459233961821,0.0,0.0,0.0,-0.00040088278110897386
