t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref_raw,w_ref,v_meas,w_meas,motor_rpm_mean,motor_current_mean,encoder_pulse_rate_mean,reward
1772513370.5314314,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0004142190871130968,0.0,0.0,0.0,-0.0002485314522678581
1772513370.9361367,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,1.7279973797241457e-05,0.0,0.0,0.0,-5.178989298965456e-05
1772513371.345076,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,4.778624588587001e-10,0.0,0.0,0.0,-1.7281885247076894e-06
1772513371.755538,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-9.196562486698222e-10,0.0,0.0,0.0,-5.995799950877633e-10
1772513372.1605763,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,6.031989446844102e-11,0.0,0.0,0.0,-1.2815756154804684e-10
1772513372.568366,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-9.90218776909332e-05,0.0,0.0,0.0,-5.9413132646549366e-05
1772513372.975457,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-6.575204575738447e-06,0.0,0.0,0.0,-1.25322695993887e-05
1772513373.3852494,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,1.862785549165905e-05,0.0,0.0,0.0,-1.1834233752569274e-05
1772513373.7944944,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-4.776145434259663e-06,0.0,0.0,0.0,-4.728472809721703e-06
1772513374.2028725,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,2.251362352902761e-05,0.0,0.0,0.0,-1.3985788660842533e-05
1772513374.6107354,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-7.130457854099673e-05,0.0,0.0,0.0,-4.50341094775008e-05
1772513375.0191429,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-1.4592626764266467e-05,0.0,0.0,0.0,-1.296750855980626e-05
1772513375.4280486,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-5.727595560080432e-05,0.0,0.0,0.0,-3.290631068405594e-05
1772513375.835726,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,1.7293041400712108e-10,0.0,0.0,0.0,-5.7276993183288365e-06
1772513376.252245,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-5.035475992881851e-10,0.0,0.0,0.0,-3.1942160097362313e-10
1772513376.6637702,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-6.931122352899248e-12,0.0,0.0,0.0,-5.3127208869978206e-11
1772513377.0727026,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,6.147786920798306e-05,0.0,0.0,0.0,-3.688672221790207e-05
1772513377.4855845,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00014443452392576912,0.0,0.0,0.0,-9.280850127625978e-05
1772513377.8980923,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-2.5565424223228137e-05,0.0,0.0,0.0,-2.4669622081868166e-05
1772513378.3056266,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-2.1850875641505505e-05,0.0,0.0,0.0,-1.1296892678925015e-05
1772513378.7172065,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,2.5640334679438302e-05,0.0,0.0,0.0,-1.756928837181353e-05
1772513379.1267262,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00010921693617040332,0.0,0.0,0.0,-6.809419517018583e-05
1772513379.5391665,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,7.291605387488377e-06,0.0,0.0,0.0,-1.5296656849533356e-05
1772513379.9511423,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,5.470869704796681e-06,0.0,0.0,0.0,-2.91750842066751e-06
1772513380.3598766,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,1.4547007648006387e-06,0.0,0.0,0.0,-1.1289672763999236e-06
1772513380.7671924,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,3.656416914432775e-06,0.0,0.0,0.0,-2.048380072179601e-06
1772513381.1745317,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-1.5778012065273406e-09,0.0,0.0,0.0,-3.665883721671939e-07
1772513381.5820103,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-2.1084742384393316e-10,0.0,0.0,0.0,-2.4211909019030734e-10
1772513381.9939845,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,2.469225312634821e-10,0.0,0.0,0.0,-1.6923826114248258e-10
1772513382.4078963,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-6.808328727804478e-07,0.0,0.0,0.0,-4.0852441592139506e-07
1772513382.8197012,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-5.631873827498908e-05,0.0,0.0,0.0,-3.37231596777154e-05
1772513383.2319624,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-7.281633747597791e-05,0.0,0.0,0.0,-3.805792865808784e-05
1772513383.6414268,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-3.919879174417014e-06,0.0,0.0,0.0,-8.849585417364597e-06
1772513384.051613,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-2.0491503337412983e-05,0.0,0.0,0.0,-1.1902914085006088e-05
1772513384.4635234,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-3.0306928798774047e-05,0.0,0.0,0.0,-1.613500694552313e-05
1772513384.8720312,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-2.593866277001104e-06,0.0,0.0,0.0,-4.068239390677846e-06
1772513385.2801435,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,8.555305837808021e-06,0.0,0.0,0.0,-5.392570130384923e-06
1772513385.694615,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-1.6979293975809188e-06,0.0,0.0,0.0,-1.8742882223293533e-06
1772513386.1116123,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.00013817068918661252,0.0,0.0,0.0,-8.307220645172561e-05
1772513386.5191414,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-2.8185442944783393e-05,0.0,0.0,0.0,-3.072833468553129e-05
1772513386.928732,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,9.562179540811743e-06,0.0,0.0,0.0,-8.555852018965385e-06
1772513387.3411677,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-2.3103541462959104e-05,0.0,0.0,0.0,-1.4818342831856636e-05
1772513387.7484715,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-5.179836165388601e-05,0.0,0.0,0.0,-2.8768662846035695e-05
1772513388.1581924,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-6.931954053873991e-05,0.0,0.0,0.0,-3.641188815785535e-05
1772513388.5688307,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-3.0944710631080796e-05,0.0,0.0,0.0,-1.930983830630631e-05
1772513388.977916,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-7.555323437818925e-05,0.0,0.0,0.0,-4.223746956380547e-05
1772513389.3852882,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,1.69028539227391e-05,0.0,0.0,0.0,-1.7697035791462388e-05
1772513389.7994869,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,1.4984241073945729e-05,0.0,0.0,0.0,-7.683981821852202e-06
1772513390.2084346,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,4.798422753732949e-05,0.0,0.0,0.0,-2.7292112415003124e-05
1772513390.6225243,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00027288863344906555,0.0,0.0,0.0,-0.00016853160282317227
1772513391.0298066,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0002625110489572077,0.0,0.0,0.0,-0.00013229328292778964
1772513391.4374998,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-4.118745730930851e-06,0.0,0.0,0.0,-2.789860318809311e-05
1772513391.847276,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-3.2521699845220115e-05,0.0,0.0,0.0,-1.9101145334038985e-05
1772513392.2558835,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-2.092138745946976e-05,0.0,0.0,0.0,-1.1620724968309916e-05
1772513392.6632912,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00014252900620081294,0.0,0.0,0.0,-8.342526497454078e-05
1772513393.0744553,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-7.280732614704371e-05,0.0,0.0,0.0,-4.337583107889878e-05
1772513393.4811766,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-3.687838784361464e-05,0.0,0.0,0.0,-2.2032087752150227e-05
1772513393.8951333,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-2.7982137208142706e-05,0.0,0.0,0.0,-1.4880693667618547e-05
1772513394.3071291,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-4.4958383760632104e-10,0.0,0.0,0.0,-2.7983935543493133e-06
1772513394.7144916,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,1.825067399860653e-10,0.0,0.0,0.0,-1.5446242775227128e-10
1772513395.1288955,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-5.11132046057813e-10,0.0,0.0,0.0,-3.2492990163329433e-10
1772513395.5365837,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00020185460797508863,0.0,0.0,0.0,-0.00012111271367184858
1772513395.9460866,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.00010241403319707061,0.0,0.0,0.0,-8.163388071575123e-05
1772513396.3589375,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00019169159090146217,0.0,0.0,0.0,-0.00012525635786058437
1772513396.7695932,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,3.139619714096465e-06,0.0,0.0,0.0,-2.1052930918604096e-05
1772513397.1813412,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-2.7353592007517787e-05,0.0,0.0,0.0,-1.672611717592032e-05
1772513397.5981212,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,2.8144127956101088e-05,0.0,0.0,0.0,-1.962183597441243e-05
1772513398.010457,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,3.2065963783872445e-06,0.0,0.0,0.0,-4.0970513469650065e-06
1772513398.4169497,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,1.3547640499114956e-06,0.0,0.0,0.0,-8.625652578033227e-07
1772513398.826294,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,2.1002320215802225e-10,0.0,0.0,0.0,-1.3556041427201277e-07
1772513399.2410417,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0001304411869454682,0.0,0.0,0.0,-7.826473316960113e-05
1772513399.6516876,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-6.787040138711696e-05,0.0,0.0,0.0,-4.01922792493936e-05
1772513400.059649,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,9.5527050255519e-05,0.0,0.0,0.0,-6.410327029202309e-05
1772513400.4698021,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,5.8762897459438177e-05,0.0,0.0,0.0,-3.305786400932717e-05
1772513400.8807766,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,2.9546882355329702e-05,0.0,0.0,0.0,-1.76950426880757e-05
1772513401.2969801,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,2.934942116315118e-05,0.0,0.0,0.0,-1.4694456700793443e-05
1772513401.7094011,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-1.183187561529134e-05,0.0,0.0,0.0,-1.0034067485489923e-05
1772513402.118066,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-1.0312268413019388e-05,0.0,0.0,0.0,-5.3080949267368895e-06
1772513402.5287275,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-1.810489463238087e-05,0.0,0.0,0.0,-9.831709938126583e-06
1772513402.9359436,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,7.262496127637722e-06,0.0,0.0,0.0,-6.16798713982072e-06
1772513403.3455691,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-7.80938059922208e-06,0.0,0.0,0.0,-5.4118779722970205e-06
1772513403.756623,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0002162545233108728,0.0,0.0,0.0,-0.00012897177592660148
1772513404.1649163,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0001769767864795965,0.0,0.0,0.0,-9.241616692292588e-05
1772513404.5765314,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-5.441417909119766e-05,0.0,0.0,0.0,-3.9463350284438714e-05
1772513404.984048,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0001512751870920502,0.0,0.0,0.0,-8.532369434611035e-05
1772513405.4063969,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-1.64680235694824e-05,0.0,0.0,0.0,-2.171472813699798e-05
1772513405.8162997,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,2.2706012660463063e-05,0.0,0.0,0.0,-1.5270409953226078e-05
1772513406.2292247,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,3.6296538475904944e-05,0.0,0.0,0.0,-1.950732181949666e-05
1772513406.6400027,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,7.134143634936088e-11,0.0,0.0,0.0,-3.629682384165034e-06
1772513407.0563636,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-6.014030087733019e-10,0.0,0.0,0.0,-3.679759488989172e-10
1772513407.469676,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,9.833776212790296e-05,0.0,0.0,0.0,-5.900271741704265e-05
1772513407.877325,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-1.3776018427274851e-05,0.0,0.0,0.0,-1.8099387269155208e-05
1772513408.2844744,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,8.689432027151898e-05,0.0,0.0,0.0,-5.3514194005638875e-05
1772513408.6973429,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.000195232643897859,0.0,0.0,0.0,-0.0001258290183658673
1772513409.1074796,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0001278443089043822,0.0,0.0,0.0,-7.066098795153878e-05
1772513409.5167975,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-2.190248569825221e-06,0.0,0.0,0.0,-1.3660530318368309e-05
1772513409.9312031,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-4.353866220662958e-05,0.0,0.0,0.0,-2.5904172466995226e-05
1772513410.3477166,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-5.959937631569992e-06,0.0,0.0,0.0,-6.737841273290956e-06
1772513410.7700915,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-2.382275359128093e-05,0.0,0.0,0.0,-1.369765839161156e-05
1772513411.1779141,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-4.0267650141958274e-05,0.0,0.0,0.0,-2.177831472604687e-05
