t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref_raw,w_ref,v_meas,w_meas,motor_rpm_mean,motor_current_mean,encoder_pulse_rate_mean,reward
1773218569.6693616,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218570.1009314,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218570.5130942,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218570.9254653,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218571.337765,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218571.7559788,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218572.1714966,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218572.5844543,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218573.016615,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218573.426794,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218573.8373582,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218574.2477572,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218574.6606143,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218575.0661795,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218575.474675,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218575.8832262,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218576.293328,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218576.7074103,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218577.1296377,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218577.5410316,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218577.953904,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218578.3602743,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218578.7711325,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218579.1782637,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218579.5869255,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218579.9983912,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218580.411257,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218580.82434,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218581.2361615,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218581.6487515,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218582.0626853,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218582.4734535,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218582.8841968,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218583.3042395,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218583.7115734,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218584.1204839,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218584.5311327,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218584.941173,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218585.3528862,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218585.7615747,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218586.172852,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218586.5797665,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218586.992977,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218587.4118993,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218587.8219538,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218588.2336087,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218588.6426897,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218589.052822,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218589.4646997,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218589.8749564,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218590.2843606,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218590.6961718,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218591.1174612,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218591.5304081,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218591.9417582,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218592.3620543,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218592.7771137,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1773218593.1929607,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
