t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref_raw,w_ref,v_meas,w_meas,motor_rpm_mean,motor_current_mean,encoder_pulse_rate_mean,reward
1772698368.7269125,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-2.412492610596123e-07,5.95702082125014e-57,0.0,0.0,0.0,-2.412492610596123e-07
1772698369.1684403,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-1.875956496891699e-07,3.532879497356256e-58,0.0,0.0,0.0,-1.875956496891699e-07
1772698369.5897746,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-1.2903792127466377e-07,1.3680771211983459e-59,0.0,0.0,0.0,-1.2903792127466377e-07
1772698370.0245364,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-1.0644144630183084e-07,6.1310143438065925e-61,0.0,0.0,0.0,-1.0644144630183084e-07
1772698370.439938,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-8.277651185478495e-08,3.6361186033468043e-62,0.0,0.0,0.0,-8.277651185478495e-08
1772698370.8633823,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-6.432608745109505e-08,2.1557759634171598e-63,0.0,0.0,0.0,-6.432608745109505e-08
1772698371.2934167,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-4.4486790158082936e-08,8.366701385537371e-65,0.0,0.0,0.0,-4.4486790158082936e-08
1772698371.7073803,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-3.4601092001096606e-08,4.961786203671795e-66,0.0,0.0,0.0,-3.4601092001096606e-08
1772698372.1334987,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-2.8341729213114194e-08,2.2170340672752934e-67,0.0,0.0,0.0,-2.8341729213114194e-08
1772698372.5508676,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-2.2018910379642633e-08,1.3142558077811262e-68,0.0,0.0,0.0,-2.2018910379642633e-08
1772698372.9707997,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-1.5255164651477706e-08,5.103520342420233e-70,0.0,0.0,0.0,-1.5255164651477706e-08
1772698373.3898263,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-1.18477088202241e-08,3.0265198475593837e-71,0.0,0.0,0.0,-1.18477088202241e-08
1772698373.8093035,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-9.195096492647289e-09,1.7932428105335572e-72,0.0,0.0,0.0,-9.195096492647289e-09
