t,segment,cmd_v,cmd_w,ekf_v,ekf_wz,ekf_yaw_u,wheel_v,wheel_wz,wheel_yaw_u,imu_wz,imu_yaw_u,err_yaw_ekf_imu,err_yaw_wheel_imu,err_wz_ekf_imu,err_wz_wheel_imu
3.014960,stop,0.000000,0.000000,0.000000,-0.000056,-0.000000,0.000000,0.000000,0.000000,-0.004700,3.043684,-3.043684,-3.043684,0.004644,0.004700
3.066244,stop,0.000000,0.000000,0.000000,0.000037,0.000000,0.000000,0.000000,0.000000,0.004026,3.043663,-3.043663,-3.043663,-0.003989,-0.004026
3.114692,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.002955,3.043743,-3.043743,-3.043743,0.002955,0.002955
3.165124,stop,0.000000,0.000000,0.000000,-0.000088,-0.000000,0.000000,0.000000,0.000000,-0.004700,3.043492,-3.043492,-3.043492,0.004613,0.004700
3.214799,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.002281,3.043314,-3.043314,-3.043314,-0.002281,-0.002281
3.265024,stop,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.002281,3.043475,-3.043475,-3.043475,-0.002219,-0.002281
3.314958,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000536,3.043370,-3.043370,-3.043370,-0.000536,-0.000536
3.365399,stop,0.000000,0.000000,0.000000,-0.000089,-0.000000,0.000000,0.000000,0.000000,0.002281,3.043303,-3.043303,-3.043303,-0.002370,-0.002281
3.414741,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.043205,-3.043205,-3.043205,0.001210,0.001210
3.464641,stop,0.000000,0.000000,0.000000,0.000020,-0.000000,0.000000,0.000000,0.000000,-0.004700,3.043157,-3.043157,-3.043157,0.004721,0.004700
3.514815,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002955,3.043084,-3.043084,-3.043084,0.002955,0.002955
3.564668,stop,0.000000,0.000000,0.000000,0.000046,0.000000,0.000000,0.000000,0.000000,-0.006446,3.043159,-3.043158,-3.043159,0.006492,0.006446
3.614688,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002281,3.043107,-3.043107,-3.043107,-0.002281,-0.002281
3.664682,stop,0.000000,0.000000,0.000000,-0.000118,-0.000000,0.000000,0.000000,0.000000,0.002281,3.043001,-3.043001,-3.043001,-0.002400,-0.002281
3.715253,stop,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.004700,3.042963,-3.042963,-3.042963,0.004700,0.004700
3.765437,stop,0.000000,0.000000,0.000000,-0.000083,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.042759,-3.042759,-3.042759,0.001126,0.001210
3.818395,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.042749,-3.042749,-3.042749,0.001210,0.001210
3.866536,stop,0.000000,0.000000,0.000000,-0.000052,-0.000000,0.000000,0.000000,0.000000,0.002281,3.042743,-3.042743,-3.042743,-0.002333,-0.002281
3.915066,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.002281,3.042654,-3.042654,-3.042654,-0.002281,-0.002281
3.967277,stop,0.000000,0.000000,0.000000,-0.000040,0.000000,0.000000,0.000000,0.000000,-0.004700,3.042589,-3.042589,-3.042589,0.004660,0.004700
4.015553,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000536,3.042577,-3.042577,-3.042577,-0.000536,-0.000536
4.065341,stop,0.000000,0.000000,0.000000,-0.000072,-0.000000,0.000000,0.000000,0.000000,-0.004700,3.042433,-3.042433,-3.042433,0.004628,0.004700
4.114690,stop,0.000000,0.000000,0.000000,0.000025,0.000000,0.000000,0.000000,0.000000,-0.002955,3.042304,-3.042304,-3.042304,0.002980,0.002955
4.164881,stop,0.000000,0.000000,0.000000,-0.000056,-0.000000,0.000000,0.000000,0.000000,-0.004700,3.042309,-3.042309,-3.042309,0.004644,0.004700
4.214767,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.002955,3.042129,-3.042129,-3.042129,0.002955,0.002955
4.264890,stop,0.000000,0.000000,0.000000,-0.000087,-0.000000,0.000000,0.000000,0.000000,-0.008191,3.042098,-3.042098,-3.042098,0.008104,0.008191
4.317111,stop,0.000000,0.000000,0.000000,0.000004,-0.000000,0.000000,0.000000,0.000000,0.004026,3.042080,-3.042080,-3.042080,-0.004022,-0.004026
4.364742,stop,0.000000,0.000000,0.000000,0.000027,0.000000,0.000000,0.000000,0.000000,-0.002955,3.041968,-3.041968,-3.041968,0.002982,0.002955
4.414961,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.004700,3.041992,-3.041992,-3.041992,0.004700,0.004700
4.464830,stop,0.000000,0.000000,0.000000,-0.000038,-0.000000,0.000000,0.000000,0.000000,0.000536,3.041854,-3.041854,-3.041854,-0.000574,-0.000536
4.516219,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.002281,3.041858,-3.041858,-3.041858,-0.002281,-0.002281
4.564888,stop,0.000000,0.000000,0.000000,0.000070,0.000000,0.000000,0.000000,0.000000,-0.002955,3.041874,-3.041874,-3.041874,0.003024,0.002955
4.614976,stop,0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,0.000000,0.000000,-0.001210,3.041879,-3.041879,-3.041879,0.001208,0.001210
4.665487,stop,0.000000,0.000000,0.000000,0.000011,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.041905,-3.041905,-3.041905,0.001220,0.001210
4.715821,stop,0.000000,0.000000,0.000000,-0.000002,-0.000000,0.000000,0.000000,0.000000,0.000536,3.041941,-3.041941,-3.041941,-0.000538,-0.000536
4.767251,stop,0.000000,0.000000,0.000000,-0.000113,-0.000000,0.000000,0.000000,0.000000,-0.004700,3.041841,-3.041841,-3.041841,0.004588,0.004700
4.814902,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.002955,3.041713,-3.041713,-3.041713,0.002955,0.002955
4.865820,stop,0.000000,0.000000,0.000000,-0.000025,-0.000000,0.000000,0.000000,0.000000,-0.002955,3.041666,-3.041666,-3.041666,0.002930,0.002955
4.914983,stop,0.000000,0.000000,0.000000,-0.000003,-0.000000,0.000000,0.000000,0.000000,0.002281,3.041533,-3.041533,-3.041533,-0.002285,-0.002281
4.964639,stop,0.000000,0.000000,0.000000,-0.000088,-0.000000,0.000000,0.000000,0.000000,-0.008191,3.041442,-3.041442,-3.041442,0.008103,0.008191
5.014993,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.002281,3.041461,-3.041461,-3.041461,-0.002281,-0.002281
5.067123,stop,0.000000,0.000000,0.000000,0.000036,0.000000,0.000000,0.000000,0.000000,-0.001210,3.041379,-3.041378,-3.041379,0.001245,0.001210
5.114883,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001210,3.041347,-3.041347,-3.041347,0.001210,0.001210
5.167240,stop,0.000000,0.000000,0.000000,0.000017,0.000000,0.000000,0.000000,0.000000,0.002281,3.041309,-3.041309,-3.041309,-0.002264,-0.002281
5.214832,stop,0.000000,0.000000,0.000000,-0.000003,0.000000,0.000000,0.000000,0.000000,-0.001210,3.041332,-3.041332,-3.041332,0.001206,0.001210
5.264693,stop,0.000000,0.000000,0.000000,-0.000033,-0.000000,0.000000,0.000000,0.000000,0.004026,3.041453,-3.041453,-3.041453,-0.004060,-0.004026
5.319754,stop,0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,0.000000,0.000000,0.002281,3.041459,-3.041459,-3.041459,-0.002284,-0.002281
5.364644,stop,0.000000,0.000000,0.000000,-0.000037,-0.000000,0.000000,0.000000,0.000000,0.000536,3.041362,-3.041363,-3.041362,-0.000573,-0.000536
5.415102,stop,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.002955,3.041363,-3.041363,-3.041363,0.002955,0.002955
5.465147,stop,0.000000,0.000000,0.000000,0.000032,0.000000,0.000000,0.000000,0.000000,-0.001210,3.041337,-3.041337,-3.041337,0.001242,0.001210
5.515094,stop,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.002955,3.041043,-3.041043,-3.041043,0.002955,0.002955
5.565232,stop,0.000000,0.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,-0.002955,3.041174,-3.041174,-3.041174,0.002989,0.002955
5.615807,stop,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.004026,3.041147,-3.041147,-3.041147,-0.004026,-0.004026
5.664946,stop,0.000000,0.000000,0.000000,0.000066,0.000000,0.000000,0.000000,0.000000,-0.001210,3.041163,-3.041163,-3.041163,0.001276,0.001210
5.716421,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000536,3.041277,-3.041277,-3.041277,-0.000536,-0.000536
5.767659,stop,0.000000,0.000000,0.000000,-0.000103,-0.000000,0.000000,0.000000,0.000000,0.000536,3.041171,-3.041172,-3.041171,-0.000639,-0.000536
5.818104,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002955,3.041139,-3.041139,-3.041139,0.002955,0.002955
5.865065,stop,0.000000,0.000000,0.000000,0.000060,0.000000,0.000000,0.000000,0.000000,0.002281,3.041216,-3.041216,-3.041216,-0.002221,-0.002281
5.916403,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002955,3.041264,-3.041264,-3.041264,0.002955,0.002955
5.965095,stop,0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,0.000000,0.000000,0.000536,3.041240,-3.041240,-3.041240,-0.000538,-0.000536
6.015598,stop,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.006446,3.041282,-3.041282,-3.041282,0.006446,0.006446
6.065253,stop,0.000000,0.000000,0.000000,0.000032,0.000000,0.000000,0.000000,0.000000,0.002281,3.041265,-3.041265,-3.041265,-0.002249,-0.002281
6.115247,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.041170,-3.041170,-3.041170,0.001210,0.001210
6.164944,stop,0.000000,0.000000,0.000000,-0.000035,-0.000000,0.000000,0.000000,0.000000,0.002281,3.041278,-3.041278,-3.041278,-0.002316,-0.002281
6.215031,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.002281,3.041148,-3.041148,-3.041148,-0.002281,-0.002281
6.264710,stop,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.000000,0.000000,0.000536,3.041185,-3.041185,-3.041185,-0.000474,-0.000536
6.321126,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006446,3.041151,-3.041151,-3.041151,0.006446,0.006446
6.366097,stop,0.000000,0.000000,0.000000,-0.000018,-0.000000,0.000000,0.000000,0.000000,-0.004700,3.041157,-3.041157,-3.041157,0.004683,0.004700
6.417282,stop,0.000000,0.000000,0.000000,0.000045,0.000000,0.000000,0.000000,0.000000,-0.004700,3.041112,-3.041112,-3.041112,0.004745,0.004700
6.464636,stop,0.000000,0.000000,0.000000,0.000059,0.000000,0.000000,0.000000,0.000000,0.004026,3.041140,-3.041140,-3.041140,-0.003968,-0.004026
6.514820,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002281,3.041138,-3.041138,-3.041138,-0.002281,-0.002281
6.564666,stop,0.000000,0.000000,0.000000,0.000043,0.000000,0.000000,0.000000,0.000000,-0.002955,3.041095,-3.041095,-3.041095,0.002998,0.002955
6.616399,stop,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.004026,3.041122,-3.041122,-3.041122,-0.004026,-0.004026
6.664891,stop,0.000000,0.000000,0.000000,-0.000004,0.000000,0.000000,0.000000,0.000000,-0.002955,3.041061,-3.041060,-3.041061,0.002951,0.002955
6.715221,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000536,3.041005,-3.041005,-3.041005,-0.000536,-0.000536
6.765478,stop,0.000000,0.000000,0.000000,0.000025,0.000000,0.000000,0.000000,0.000000,0.002281,3.041207,-3.041207,-3.041207,-0.002257,-0.002281
6.814927,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.002955,3.041013,-3.041013,-3.041013,0.002955,0.002955
6.864998,stop,0.000000,0.000000,0.000000,-0.000061,-0.000000,0.000000,0.000000,0.000000,0.002281,3.041121,-3.041121,-3.041121,-0.002342,-0.002281
6.915007,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008191,3.041054,-3.041054,-3.041054,0.008191,0.008191
6.964859,stop,0.000000,0.000000,0.000000,-0.000083,-0.000000,0.000000,0.000000,0.000000,-0.008191,3.040813,-3.040814,-3.040813,0.008108,0.008191
7.015001,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.006446,3.040835,-3.040835,-3.040835,0.006446,0.006446
7.064699,stop,0.000000,0.000000,0.000000,-0.000030,-0.000000,0.000000,0.000000,0.000000,0.002281,3.040806,-3.040806,-3.040806,-0.002311,-0.002281
7.114677,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002955,3.040769,-3.040769,-3.040769,0.002955,0.002955
7.164759,stop,0.000000,0.000000,0.000000,-0.000186,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.040613,-3.040613,-3.040613,0.001024,0.001210
7.214722,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004700,3.040679,-3.040679,-3.040679,0.004700,0.004700
7.266031,stop,0.000000,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.005772,3.040573,-3.040573,-3.040573,-0.005742,-0.005772
7.315523,stop,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.002281,3.040668,-3.040668,-3.040668,-0.002281,-0.002281
7.364986,stop,0.000000,0.000000,0.000000,0.000025,0.000000,0.000000,0.000000,0.000000,-0.001210,3.040646,-3.040646,-3.040646,0.001234,0.001210
7.415190,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.006446,3.040448,-3.040448,-3.040448,0.006446,0.006446
7.464708,stop,0.000000,0.000000,0.000000,-0.000036,-0.000000,0.000000,0.000000,0.000000,0.002281,3.040538,-3.040538,-3.040538,-0.002317,-0.002281
7.514847,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006446,3.040400,-3.040400,-3.040400,0.006446,0.006446
7.566775,stop,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.040350,-3.040350,-3.040350,0.001210,0.001210
7.615302,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.002281,3.040210,-3.040210,-3.040210,-0.002281,-0.002281
7.665788,stop,0.000000,0.000000,0.000000,0.000029,0.000000,0.000000,0.000000,0.000000,0.000536,3.040348,-3.040348,-3.040348,-0.000507,-0.000536
7.715974,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.002281,3.040142,-3.040142,-3.040142,-0.002281,-0.002281
7.764738,stop,0.000000,0.000000,0.000000,-0.000076,-0.000000,0.000000,0.000000,0.000000,0.000536,3.040181,-3.040181,-3.040181,-0.000612,-0.000536
7.815064,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.006446,3.040129,-3.040129,-3.040129,0.006446,0.006446
7.864809,stop,0.000000,0.000000,0.000000,-0.000040,0.000000,0.000000,0.000000,0.000000,0.002281,3.040070,-3.040070,-3.040070,-0.002321,-0.002281
7.914736,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002281,3.040198,-3.040198,-3.040198,-0.002281,-0.002281
7.964955,stop,0.000000,0.000000,0.000000,-0.000026,-0.000000,0.000000,0.000000,0.000000,0.002281,3.040125,-3.040125,-3.040125,-0.002307,-0.002281
8.014751,stop,0.000000,0.000000,0.000000,-0.000017,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.039986,-3.039986,-3.039986,0.001193,0.001210
8.064752,stop,0.000000,0.000000,0.000000,0.000028,0.000000,0.000000,0.000000,0.000000,0.000536,3.039955,-3.039955,-3.039955,-0.000507,-0.000536
8.114772,stop,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.004700,3.039895,-3.039895,-3.039895,0.004700,0.004700
8.164957,stop,0.000000,0.000000,0.000000,-0.000201,-0.000001,0.000000,0.000000,0.000000,-0.008191,3.039762,-3.039763,-3.039762,0.007990,0.008191
8.214817,stop,0.000000,0.000000,0.000000,0.000012,-0.000000,0.000000,0.000000,0.000000,0.002281,3.039772,-3.039772,-3.039772,-0.002269,-0.002281
8.264835,stop,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,0.000000,0.000000,0.002281,3.039673,-3.039673,-3.039673,-0.002278,-0.002281
8.316209,stop,0.000000,0.000000,0.000000,0.000012,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.039650,-3.039650,-3.039650,0.001221,0.001210
8.365247,stop,0.000000,0.000000,0.000000,-0.000172,-0.000001,0.000000,0.000000,0.000000,0.002281,3.039538,-3.039539,-3.039538,-0.002453,-0.002281
8.414803,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.004700,3.039516,-3.039516,-3.039516,0.004700,0.004700
8.467420,stop,0.000000,0.000000,0.000000,0.000023,0.000000,0.000000,0.000000,0.000000,-0.008191,3.039442,-3.039441,-3.039442,0.008214,0.008191
8.515057,stop,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,0.000000,0.002281,3.039639,-3.039639,-3.039639,-0.002270,-0.002281
8.565829,stop,0.000000,0.000000,0.000000,-0.000041,-0.000000,0.000000,0.000000,0.000000,0.005772,3.039516,-3.039516,-3.039516,-0.005812,-0.005772
8.616241,stop,0.000000,0.000000,0.000000,-0.000006,-0.000000,0.000000,0.000000,0.000000,0.000536,3.039547,-3.039547,-3.039547,-0.000542,-0.000536
8.664736,stop,0.000000,0.000000,0.000000,-0.000076,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.039496,-3.039496,-3.039496,0.001133,0.001210
8.715111,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.039326,-3.039326,-3.039326,0.001210,0.001210
8.764856,stop,0.000000,0.000000,0.000000,-0.000156,-0.000001,0.000000,0.000000,0.000000,0.002281,3.039188,-3.039189,-3.039188,-0.002437,-0.002281
8.820596,stop,0.000000,0.000000,0.000000,0.000010,0.000000,0.000000,0.000000,0.000000,0.002281,3.039198,-3.039198,-3.039198,-0.002271,-0.002281
8.867907,stop,0.000000,0.000000,0.000000,-0.000041,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.039156,-3.039156,-3.039156,0.001169,0.001210
8.914797,stop,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.002281,3.039067,-3.039067,-3.039067,-0.002279,-0.002281
8.964698,stop,0.000000,0.000000,0.000000,0.000008,-0.000000,0.000000,0.000000,0.000000,0.000536,3.039153,-3.039153,-3.039153,-0.000528,-0.000536
9.014865,stop,0.000000,0.000000,0.000000,-0.000012,-0.000000,0.000000,0.000000,0.000000,0.000536,3.039031,-3.039031,-3.039031,-0.000548,-0.000536
9.064903,stop,0.000000,0.000000,0.000000,0.000052,0.000000,0.000000,0.000000,0.000000,-0.002955,3.038981,-3.038981,-3.038981,0.003007,0.002955
9.115466,stop,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.002955,3.038983,-3.038983,-3.038983,0.002955,0.002955
9.164618,stop,0.000000,0.000000,0.000000,0.000044,0.000000,0.000000,0.000000,0.000000,0.000536,3.038851,-3.038851,-3.038851,-0.000491,-0.000536
9.215076,stop,0.000000,0.000000,0.000000,-0.000004,-0.000000,0.000000,0.000000,0.000000,0.000536,3.038907,-3.038907,-3.038907,-0.000540,-0.000536
9.265149,stop,0.000000,0.000000,0.000000,0.000216,0.000001,0.000000,0.000000,0.000000,-0.004700,3.039048,-3.039047,-3.039048,0.004916,0.004700
9.315152,stop,0.000000,0.000000,0.000000,0.000002,-0.000000,0.000000,0.000000,0.000000,0.000536,3.038883,-3.038883,-3.038883,-0.000534,-0.000536
9.366078,stop,0.000000,0.000000,0.000000,-0.000053,-0.000000,0.000000,0.000000,0.000000,0.000536,3.038933,-3.038933,-3.038933,-0.000588,-0.000536
9.415476,stop,0.000000,0.000000,0.000000,0.000008,-0.000000,0.000000,0.000000,0.000000,-0.004700,3.038844,-3.038844,-3.038844,0.004708,0.004700
9.465997,stop,0.000000,0.000000,0.000000,0.000027,-0.000000,0.000000,0.000000,0.000000,0.004026,3.038808,-3.038808,-3.038808,-0.003999,-0.004026
9.515221,stop,0.000000,0.000000,0.000000,-0.000004,-0.000000,0.000000,0.000000,0.000000,-0.004700,3.038782,-3.038782,-3.038782,0.004696,0.004700
9.564956,stop,0.000000,0.000000,0.000000,-0.000136,-0.000001,0.000000,0.000000,0.000000,0.000536,3.038711,-3.038711,-3.038711,-0.000672,-0.000536
9.615281,stop,0.000000,0.000000,0.000000,0.000007,0.000000,0.000000,0.000000,0.000000,-0.006446,3.038571,-3.038571,-3.038571,0.006452,0.006446
9.665431,stop,0.000000,0.000000,0.000000,-0.000045,-0.000000,0.000000,0.000000,0.000000,0.002281,3.038577,-3.038577,-3.038577,-0.002326,-0.002281
9.714891,stop,0.000000,0.000000,0.000000,-0.000013,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.038541,-3.038541,-3.038541,0.001196,0.001210
9.765739,stop,0.000000,0.000000,0.000000,0.000152,0.000001,0.000000,0.000000,0.000000,0.002281,3.038381,-3.038380,-3.038381,-0.002129,-0.002281
9.815698,stop,0.000000,0.000000,0.000000,-0.000003,-0.000000,0.000000,0.000000,0.000000,0.000536,3.038518,-3.038518,-3.038518,-0.000539,-0.000536
9.864781,stop,0.000000,0.000000,0.000000,-0.000077,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.038312,-3.038312,-3.038312,0.001132,0.001210
9.915663,stop,0.000000,0.000000,0.000000,-0.000007,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.038303,-3.038303,-3.038303,0.001203,0.001210
9.965018,stop,0.000000,0.000000,0.000000,0.000036,0.000000,0.000000,0.000000,0.000000,0.000536,3.038373,-3.038373,-3.038373,-0.000500,-0.000536
10.019488,stop,0.000000,0.000000,0.000000,-0.000015,-0.000000,0.000000,0.000000,0.000000,-0.006446,3.038338,-3.038338,-3.038338,0.006431,0.006446
10.069443,stop,0.000000,0.000000,0.000000,0.000060,0.000000,0.000000,0.000000,0.000000,0.002281,3.038218,-3.038218,-3.038218,-0.002221,-0.002281
10.115059,stop,0.000000,0.000000,0.000000,0.000001,-0.000000,0.000000,0.000000,0.000000,-0.002955,3.038240,-3.038240,-3.038240,0.002956,0.002955
10.165920,stop,0.000000,0.000000,0.000000,0.000005,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.038221,-3.038221,-3.038221,0.001215,0.001210
10.214725,stop,0.000000,0.000000,0.000000,-0.000002,-0.000000,0.000000,0.000000,0.000000,0.002281,3.038165,-3.038165,-3.038165,-0.002284,-0.002281
10.264704,stop,0.000000,0.000000,0.000000,0.000072,0.000000,0.000000,0.000000,0.000000,0.000536,3.038141,-3.038141,-3.038141,-0.000464,-0.000536
10.315080,stop,0.000000,0.000000,0.000000,-0.000009,-0.000000,0.000000,0.000000,0.000000,-0.008191,3.038128,-3.038128,-3.038128,0.008182,0.008191
10.365460,stop,0.000000,0.000000,0.000000,-0.000118,-0.000000,0.000000,0.000000,0.000000,-0.002955,3.037969,-3.037970,-3.037969,0.002837,0.002955
10.414921,stop,0.000000,0.000000,0.000000,-0.000011,-0.000000,0.000000,0.000000,0.000000,0.000536,3.037982,-3.037982,-3.037982,-0.000547,-0.000536
10.464647,stop,0.000000,0.000000,0.000000,0.000069,0.000000,0.000000,0.000000,0.000000,-0.004700,3.037800,-3.037800,-3.037800,0.004769,0.004700
10.515138,stop,0.000000,0.000000,0.000000,-0.000007,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.037793,-3.037793,-3.037793,0.001202,0.001210
10.564739,stop,0.000000,0.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.002281,3.037804,-3.037804,-3.037804,-0.002261,-0.002281
10.614656,stop,0.000000,0.000000,0.000000,-0.000011,-0.000000,0.000000,0.000000,0.000000,0.002281,3.037667,-3.037667,-3.037667,-0.002292,-0.002281
10.664845,stop,0.000000,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.002281,3.037659,-3.037659,-3.037659,-0.002251,-0.002281
10.714852,stop,0.000000,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,0.000000,0.002281,3.037690,-3.037690,-3.037690,-0.002270,-0.002281
10.764705,stop,0.000000,0.000000,0.000000,-0.000056,-0.000000,0.000000,0.000000,0.000000,-0.004700,3.037580,-3.037580,-3.037580,0.004644,0.004700
10.814637,stop,0.000000,0.000000,0.000000,-0.000003,-0.000000,0.000000,0.000000,0.000000,0.000536,3.037467,-3.037467,-3.037467,-0.000539,-0.000536
10.864734,stop,0.000000,0.000000,0.000000,-0.000125,-0.000000,0.000000,0.000000,0.000000,0.002281,3.037499,-3.037500,-3.037499,-0.002406,-0.002281
10.915128,stop,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,0.000000,0.000536,3.037455,-3.037455,-3.037455,-0.000534,-0.000536
10.965100,stop,0.000000,0.000000,0.000000,0.000016,-0.000000,0.000000,0.000000,0.000000,-0.002955,3.037425,-3.037425,-3.037425,0.002971,0.002955
11.014916,stop,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.001210,3.037355,-3.037355,-3.037355,0.001210,0.001210
11.064664,stop,0.000000,0.000000,0.000000,-0.000058,-0.000000,0.000000,0.000000,0.000000,0.002281,3.037221,-3.037221,-3.037221,-0.002339,-0.002281
11.115279,stop,0.000000,0.000000,0.000000,-0.000002,0.000000,0.000000,0.000000,0.000000,-0.002955,3.037302,-3.037302,-3.037302,0.002952,0.002955
11.168355,stop,0.000000,0.000000,0.000000,-0.000211,-0.000001,0.000000,0.000000,0.000000,0.000536,3.037153,-3.037153,-3.037153,-0.000747,-0.000536
11.214905,stop,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.006446,3.037153,-3.037153,-3.037153,0.006446,0.006446
11.265423,stop,0.000000,0.000000,0.000000,0.000050,0.000000,0.000000,0.000000,0.000000,0.007517,3.037173,-3.037173,-3.037173,-0.007467,-0.007517
11.314602,stop,0.000000,0.000000,0.000000,-0.000001,-0.000000,0.000000,0.000000,0.000000,0.002281,3.037225,-3.037225,-3.037225,-0.002282,-0.002281
